"Segment_ID","Assessment","Record_ID","Stream_Lak","Stream_Nam","Lake_Name","Beach_Name","LLID_Strea","LLID_Str_1","LLID_Lake","EPA_Beach_","HUC_4th_Co","HUC_4th_Na","HUC_3rd_Na","Miles","RM1","RM2","SegmentMil","Pollutant","Pollutant_","Season","Season_ID","Assessme_1","Assessme_2","Action","Action_ID","Criteria","Criteria_I","AffectedUs","Listing_St","Status_ID","PreviousSt","PreviousAc","ListingYea","TMDLInfo","Comments","Summary","Shape_Leng","PlanName"
9468,26071,13014,"King Creek","King Creek",NA,NA,"1228878437417","1228878437417",NA,NA,"17090002","Coast Fork Willamette","Willamette","0 to 3.2",0,3.2,3.2,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 21839 River Mile 0.1: From 8/1/1999 to 9/11/2003, 19 days with 7-day-average maximum > 18 degrees Celsius.
[BLM - Eugene] LASAR 28090 River Mile 2.6: From 6/18/2000 to 9/29/2001, 0 days with 7-day-average maximum > 18 degrees Ce",16699.2712194,"Southern Willamette Valley"
11760,26069,13012,"Camp Creek","Camp Creek",NA,NA,"1228827440629","1228827440629",NA,NA,"17090004","McKenzie","Willamette","0 to 10.9",0,10.9,10.9,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[BLM - Eugene] LASAR 28111 River Mile 7.5: From 7/19/2000 to 8/31/2002, 34 days with 7-day-average maximum > 16 degrees Celsius.",56571.6856156,"Southern Willamette Valley"
9423,26057,12998,"Sharps Creek","Sharps Creek",NA,NA,"1228381436955","1228381436955",NA,NA,"17090002","Coast Fork Willamette","Willamette","0 to 15.2",0,15.2,15.2,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 25286 River Mile 13.6: From 6/29/2001 to 9/22/2001, 0 days with 7-day-average maximum > 18 degrees Celsius.
[BLM - Eugene] LASAR 28106 River Mile 9.2: From 6/24/2000 to 9/25/2000, 30 days with 7-day-average maximum > 18 degrees",79474.9072475,"Southern Willamette Valley"
1632,26052,12993,"Little Fall Creek","Little Fall Creek",NA,NA,"1228178439575","1228178439575",NA,NA,"17090001","Middle Fork Willamette","Willamette","0 to 20.6",0,20.6,20.6,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 23920 River Mile 13.5: From 6/16/2000 to 8/31/2000, 18 days with 7-day-average maximum > 16 degrees Celsius.",108259.026065,"Southern Willamette Valley"
9413,26255,13434,"Little Fall Creek","Little Fall Creek",NA,NA,"1228178439575","1228178439575",NA,NA,"17090001","Middle Fork Willamette","Willamette","0 to 15.4",0,15.4,15.4,"Temperature",12,"September 1 - June 15",49,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 23920 River Mile 13.5: From 9/1/2000 to 9/16/2000, 10 days with 7-day-average maximum > 13 degrees Celsius.",80925.5605552,"Southern Willamette Valley"
9566,26267,13454,"Mohawk River","Mohawk River",NA,NA,"1229753440859","1229753440859",NA,NA,"17090004","McKenzie","Willamette","7.2 to 13.2",7.2,13.2,6,"Temperature",12,"January 1 - June 15",42,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 22654 River Mile 11.6: From 6/11/2001 to 6/15/2001, 5 days with 7-day-average maximum > 13 degrees Celsius.
[DEQ] LASAR 25498 River Mile 7.7: From 6/10/2001 to 6/15/2001, 6 days with 7-day-average maximum > 13 degrees Celsius.",31392.4549007,"Southern Willamette Valley"
9451,26065,13008,"Fall Creek","Fall Creek",NA,NA,"1228689439706","1228689439706",NA,NA,"17090001","Middle Fork Willamette","Willamette","0 to 32.8",0,32.8,32.8,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[NF - Willamette] LASAR 27966 River Mile 31.2: From 6/15/2001 to 10/13/2001, 0 days with 7-day-average maximum > 16 degrees Celsius.
[NF - Willamette] LASAR 27967 River Mile 29.6: From 6/16/2001 to 8/31/2001, 4 days with 7-day-average maxim",172281.911725,"Southern Willamette Valley"
9434,26256,13437,"Lost Creek","Lost Creek",NA,NA,"1228482439494","1228482439494",NA,NA,"17090001","Middle Fork Willamette","Willamette","0 to 9.6",0,9.6,9.6,"Temperature",12,"September 1 - June 15",49,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[WSC Lost] LASAR 28278 River Mile 8.9: From 9/1/2000 to 1/4/2001, 21 days with 7-day-average maximum > 13 degrees Celsius.
[WSC Lost] LASAR 26629 River Mile 5.7: From 9/1/2000 to 11/16/2000, 28 days with 7-day-average maximum > 13 degrees C",50058.0397186,"Southern Willamette Valley"
9713,26279,13470,"McKenzie River","McKenzie River",NA,NA,"1230673441173","1230673441173",NA,NA,"17090004","McKenzie","Willamette","7.5 to 34.1",7.5,34.1,26.6,"Temperature",12,"September 1 - June 15",49,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ/SECOR] LASAR 26757 River Mile 15: From 9/1/2001 to 9/29/2002, 68 days with 7-day-average maximum > 13 degrees Celsius.
[DEQ/SECOR] LASAR 26758 River Mile 26.6: From 9/1/2001 to 9/29/2002, 43 days with 7-day-average maximum > 13 degrees",141052.948345,"Southern Willamette Valley"
9471,26073,13017,"Hills Creek","Hills Creek",NA,NA,"1229059439969","1229059439969",NA,NA,"17090001","Middle Fork Willamette","Willamette","0 to 10.6",0,10.6,10.6,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[BLM - Eugene] LASAR 28093 River Mile 7.2: From 7/2/2000 to 8/4/2000, 10 days with 7-day-average maximum > 16 degrees Celsius.",55339.7981204,"Southern Willamette Valley"
9410,26051,12992,"Middle Creek","Middle Creek",NA,NA,"1228117438722","1228117438722",NA,NA,"17090001","Middle Fork Willamette","Willamette","0 to 3.8",0,3.8,3.8,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[BLM - Eugene] LASAR 28094 River Mile 0.6: From 7/2/2000 to 8/30/2002, 54 days with 7-day-average maximum > 16 degrees Celsius.",19771.5049677,"Southern Willamette Valley"
1698,26076,13020,"McGowan Creek","McGowan Creek",NA,NA,"1229115441378","1229115441378",NA,NA,"17090004","McKenzie","Willamette","0 to 5.7",0,5.7,5.7,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 25497 River Mile 0.3: From 6/16/2001 to 9/20/2001, 77 days with 7-day-average maximum > 16 degrees Celsius.
[BLM - Eugene] LASAR 28116 River Mile 2.6: From 7/10/2000 to 9/6/2001, 62 days with 7-day-average maximum > 16 degrees C",29731.8089028,"Southern Willamette Valley"
9452,26259,13441,"Fall Creek","Fall Creek",NA,NA,"1228689439706","1228689439706",NA,NA,"17090001","Middle Fork Willamette","Willamette","13.2 to 29.6",13.2,29.6,16.4,"Temperature",12,"September 1 - June 15",49,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[NF - Willamette] LASAR 27968 River Mile 22.6: From 9/1/2001 to 10/13/2001, 26 days with 7-day-average maximum > 13 degrees Celsius.
[NF - Willamette] LASAR 27967 River Mile 29.6: From 6/15/2001 to 10/13/2001, 12 days with 7-day-average max",86141.6583867,"Southern Willamette Valley"
11757,26095,13047,"Mosby Creek","Mosby Creek",NA,NA,"1230137437800","1230137437800",NA,NA,"17090002","Coast Fork Willamette","Willamette","3 to 21.2",3,21.2,18.2,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ/BLM - Eugene] LASAR 28101 River Mile 12.1: From 6/18/2000 to 8/31/2002, 205 days with 7-day-average maximum > 16 degrees Celsius.
[DEQ/BLM - Eugene] LASAR 28102 River Mile 20.5: From 6/20/2000 to 9/19/2002, 113 days with 7-day-average",94820.1803943,"Southern Willamette Valley"
2912,26061,13003,"Cartwright Creek","Cartwright Creek",NA,NA,"1228572441718","1228572441718",NA,NA,"17090004","McKenzie","Willamette","0 to 6.1",0,6.1,6.1,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 25500 River Mile 0: From 6/16/2001 to 9/20/2001, 79 days with 7-day-average maximum > 16 degrees Celsius.",32000.8340007,"Southern Willamette Valley"
9447,26063,13005,"Seeley Creek","Seeley Creek",NA,NA,"1228643442499","1228643442499",NA,NA,"17090004","McKenzie","Willamette","0 to 2.4",0,2.4,2.4,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[BLM - Eugene] LASAR 28117 River Mile 0.1: From 7/10/2000 to 8/31/2002, 27 days with 7-day-average maximum > 16 degrees Celsius.",12298.8854847,"Southern Willamette Valley"
9029,25980,12892,"North Fork Calapooia River","North Fork Calapooia River",NA,NA,"1224149442344","1224149442344",NA,NA,"17090003","Upper Willamette","Willamette","0 to 4.3",0,4.3,4.3,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 25470 River Mile 0.1: From 6/16/2001 to 9/21/2001, 17 days with 7-day-average maximum > 16 degrees Celsius.",22473.9485867,"South Santiam"
1538,26030,12961,"Wiley Creek","Wiley Creek",NA,NA,"1226764444139","1226764444139",NA,NA,"17090006","South Santiam","Willamette","0 to 17.2",0,17.2,17.2,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 21867 River Mile 10.9: From 6/16/1999 to 9/25/1999, 53 days with 7-day-average maximum > 16 degrees Celsius.
[DEQ] LASAR 23802 River Mile 0.5: From 8/14/2000 to 8/31/2000, 18 days with 7-day-average maximum > 16 degrees Celsius.",90154.0381245,"South Santiam"
2884,26003,12923,"Hands Creek","Hands Creek",NA,NA,"1225164442524","1225164442524",NA,NA,"17090003","Upper Willamette","Willamette","0 to 2.4",0,2.4,2.4,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 25467 River Mile 0.1: From 6/16/2001 to 9/21/2001, 95 days with 7-day-average maximum > 16 degrees Celsius.",12682.7733573,"South Santiam"
9077,26240,13412,"Hands Creek","Hands Creek",NA,NA,"1225164442524","1225164442524",NA,NA,"17090003","Upper Willamette","Willamette","0 to 1.2",0,1.2,1.2,"Temperature",12,"January 1 - June 15",42,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 25467 River Mile 0.1: From 6/8/2001 to 6/15/2001, 8 days with 7-day-average maximum > 13 degrees Celsius.",6342.52011917,"South Santiam"
9210,26249,13424,"Wiley Creek","Wiley Creek",NA,NA,"1226764444139","1226764444139",NA,NA,"17090006","South Santiam","Willamette","0 to 7",0,7,7,"Temperature",12,"September 1 - June 15",49,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 23802 River Mile 0.5: From 9/1/2000 to 9/16/2000, 16 days with 7-day-average maximum > 13 degrees Celsius.",36622.7528605,"South Santiam"
9250,26036,12970,"Neal Creek","Neal Creek",NA,NA,"1227196447125","1227196447125",NA,NA,"17090006","South Santiam","Willamette","0 to 10.1",0,10.1,10.1,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 23782 River Mile 0.6: From 6/9/2000 to 9/15/2000, 28 days with 7-day-average maximum > 18 degrees Celsius.",52924.8909283,"South Santiam"
2901,26015,12937,"Cedar Creek","Cedar Creek",NA,NA,"1225895443678","1225895443678",NA,NA,"17090006","South Santiam","Willamette","0 to 1.3",0,1.3,1.3,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 23848 River Mile 0.8: From 6/12/2000 to 9/14/2000, 2 days with 7-day-average maximum > 16 degrees Celsius.",6666.52970165,"South Santiam"
1454,25892,7254,"Quartzville Creek","Quartzville Creek",NA,NA,"1224947444762","1224947444762",NA,NA,"17090006","South Santiam","Willamette","3.3 to 26.8",3.3,26.8,23.5,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"Previous Data: 
Four BLM sites between reservoir and Galena Creek; in 1993, 7 day aver. max. temperature was 64.4°F; 1994 was 68/71.6°F; in 1995  was 66.6/71.1°F; in 1996 was 74.7°F, all years all sites exceeded temperature standard (64)",122853.068065,"South Santiam"
9335,26044,12981,"McDowell Creek","McDowell Creek",NA,NA,"1227681444606","1227681444606",NA,NA,"17090006","South Santiam","Willamette","0 to 11.3",0,11.3,11.3,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 23778 River Mile 0: From 6/10/2000 to 9/16/2000, 82 days with 7-day-average maximum > 18 degrees Celsius.
[DEQ] LASAR 23777 River Mile 3.6: From 6/10/2000 to 9/16/2000, 16 days with 7-day-average maximum > 18 degrees Celsius.
[",58848.9404819,"South Santiam"
9213,26250,13425,"Wiley Creek","Wiley Creek",NA,NA,"1226764444139","1226764444139",NA,NA,"17090006","South Santiam","Willamette","7.7 to 15.1",7.7,15.1,7.4,"Temperature",12,"January 1 - June 15",42,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 21867 River Mile 10.9: From 6/13/1999 to 6/15/1999, 3 days with 7-day-average maximum > 13 degrees Celsius.",38830.9512331,"South Santiam"
9303,26041,12978,"Willamette River","Willamette River",NA,NA,"1227618456580","1227618456580",NA,NA,"17090003; 17090007","Upper Willamette; Middle Willamette","Willamette","50.6 to 186.5",50.6,186.5,135.9,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ/SECOR] LASAR 10347 River Mile 96.6: From 6/17/2001 to 10/5/2002, 181 days with 7-day-average maximum > 18 degrees Celsius.
[DEQ/SECOR] LASAR 10349 River Mile 113.5: From 6/17/2001 to 10/5/2002, 187 days with 7-day-average maximum > 18",717962.739142,"South Santiam"
9146,26020,12947,"Bigs Creek","Bigs Creek",NA,NA,"1226134442839","1226134442839",NA,NA,"17090003","Upper Willamette","Willamette","0 to 2.8",0,2.8,2.8,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum",33,"Core cold water habitat","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 25462 River Mile 0: From 6/16/2001 to 9/21/2001, 60 days with 7-day-average maximum > 16 degrees Celsius.",14739.4161506,"South Santiam"
9161,26025,12952,"Middle Santiam River","Middle Santiam River",NA,NA,"1226337444166","1226337444166",NA,NA,"17090006","South Santiam","Willamette","0 to 37.2",0,37.2,37.2,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 09/29/2006
Willamette Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/willamette.htm"">Willamette Basin TMDL</a>",NA,"2004 Data: 
[DEQ] LASAR 23805 River Mile 16.2: From 6/11/2000 to 9/16/2000, 56 days with 7-day-average maximum > 18 degrees Celsius.",195240.914571,"South Santiam"
