"Segment_ID","Assessment","Record_ID","Stream_Lak","Stream_Nam","Lake_Name","Beach_Name","LLID_Strea","LLID_Str_1","LLID_Lake","EPA_Beach_","HUC_4th_Co","HUC_4th_Na","HUC_3rd_Na","Miles","RM1","RM2","SegmentMil","Pollutant","Pollutant_","Season","Season_ID","Assessme_1","Assessme_2","Action","Action_ID","Criteria","Criteria_I","AffectedUs","Listing_St","Status_ID","PreviousSt","PreviousAc","ListingYea","TMDLInfo","Comments","Summary","Shape_Leng","PlanName"
2297,2812,2874,"Taylor Creek","Taylor Creek",NA,NA,"1238375441710","1238375441710",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 2.3",0,2.3,2.3,"Sedimentation",11,"Undefined",72,1998,"1998/12/01","No 2010 action",21,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",5,"Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing","303(d)",3,"Previous Status:  303(d)","Previous Action:  Added to database","Previous Assessment Year:  1998",NA,NA,"Previous Data:  Coho, steelhead and cutthroat populations have declined recently, sedimentation has been identified as a concern in the watershed (N FK Siuslaw Watershed Analysis, USFS, 1994).",12103.5225692,"Mid Coast"
2436,22531,19906,"Salmon River","Salmon River",NA,NA,"1240043450472","1240043450472",NA,NA,"17100204","Siletz-Yaquina","Northern Oregon Coastal","0 to 23.1",0,23.1,23.1,"Fecal Coliform",3,"Year Around",3,2004,"2005/04/25","No 2010 action",21,"Fecal coliform median of 14 organisms per 100 ml; no more than 10% > 43 organisms per 100 ml",2,"Shellfish growing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 11241 River Mile 4.3: From 3/22/1994 to 5/7/2002, 17 out of 39 samples (44%) > 43 organisms; median concentration of 40",120374.839831,"Mid Coast"
11746,16159,13534,"Drift Creek","Drift Creek",NA,NA,"1240055444155","1240055444155",NA,NA,"17100205","Alsea","Northern Oregon Coastal","8.6 to 22.4",8.6,22.4,13.8,"Temperature",12,"September 15 - June 15",50,2004,"2005/04/14","No 2010 action",21,"Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum",31,"Salmon and steelhead spawning","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [NF - Siuslaw] LASAR 28026 River Mile 22: From 9/15/1999 to 10/28/1999, 9 days with 7-day-average maximum > 13 degrees Celsius.",72025.5329907,"Mid Coast"
2408,10286,2779,"Wright Creek","Wright Creek",NA,NA,"1239552445585","1239552445585",NA,NA,"17100204","Siletz-Yaquina","Northern Oregon Coastal","0 to 2.4",0,2.4,2.4,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,12582.6423903,"Mid Coast"
2414,10309,2802,"McLeod Creek","McLeod Creek",NA,NA,"1239605440686","1239605440686",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 7.4",0,7.4,7.4,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish rearing; Salmonid fish spawning; Resident fish and aquatic life","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,37996.4015881,"Mid Coast"
2297,10316,2809,"Taylor Creek","Taylor Creek",NA,NA,"1238375441710","1238375441710",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 2.3",0,2.3,2.3,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Resident fish and aquatic life; Salmonid fish spawning; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,12103.5225692,"Mid Coast"
2431,10317,2810,"Uncle Creek","Uncle Creek",NA,NA,"1240002440754","1240002440754",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 3.1",0,3.1,3.1,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish rearing; Salmonid fish spawning; Resident fish and aquatic life","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,16331.9656889,"Mid Coast"
2436,8365,2754,"Salmon River","Salmon River",NA,NA,"1240043450472","1240043450472",NA,NA,"17100204","Siletz-Yaquina","Northern Oregon Coastal","0 to 23.1",0,23.1,23.1,"Dissolved Oxygen",6,"September 15 - May 31",31,2002,"2002/08/01","No 2010 action",21,"Spawning: Not less than 11.0 mg/L or 95% of saturation",4,"Salmonid fish spawning","303(d)",3,"Previous Status:  303(d)","Previous Action:  Status modification - Added to 303(d) list","Previous Assessment Year:  2002",NA,NA,"Previous Data:  LASAR 11241 RM 4.2: 13% of samples",120374.839831,"Mid Coast"
2443,10300,2793,"Condon Creek","Condon Creek",NA,NA,"1240099440466","1240099440466",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 7.8",0,7.8,7.8,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Resident fish and aquatic life; Salmonid fish spawning; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,40204.9058851,"Mid Coast"
2405,2802,2864,"Drew Creek","Drew Creek",NA,NA,"1239512440957","1239512440957",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 3.2",0,3.2,3.2,"Sedimentation",11,"Undefined",72,1998,"1998/12/01","No 2010 action",21,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",5,"Resident fish and aquatic life; Salmonid fish rearing; Salmonid fish spawning","303(d)",3,"Previous Status:  303(d)","Previous Action:  Added to database","Previous Assessment Year:  1998",NA,NA,"Previous Data:  Coho, steelhead and cutthroat populations have declined recently, sedimentation has been identified as a concern in the watershed (N FK Siuslaw Watershed Analysis, USFS, 1994).",16851.2615386,"Mid Coast"
2455,10284,2777,"Siletz River","Siletz River",NA,NA,"1240230449267","1240230449267",NA,NA,"17100204","Siletz-Yaquina","Northern Oregon Coastal","0 to 46.8",0,46.8,46.8,"Flow Modification",8,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,246839.690704,"Mid Coast"
11156,22564,19939,"Poole Slough","Poole Slough",NA,NA,"1240068445804","1240068445804",NA,NA,"17100204","Siletz-Yaquina","Northern Oregon Coastal","0 to 0.8",0,0.8,0.8,"Fecal Coliform",3,"Year Around",3,2004,"2005/04/25","No 2010 action",21,"Fecal coliform median of 14 organisms per 100 ml; no more than 10% > 43 organisms per 100 ml",2,"Shellfish growing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [ODA] LASAR 13345 River Mile 0.2: From 1/19/1994 to 8/19/2002, 14 out of 118 samples (12%) > 43 organisms; median concentration of 6.5",4035.80172307,"Mid Coast"
30932,25613,23034,"Pacific Ocean","Pacific Ocean",NA,"D River Beach","1240637462558","1240637462558",NA,"OR624395","17100204","Siletz-Yaquina","Northern Oregon Coastal","106.9 to 107.7",106.9,107.7,0.8,"Enterococcus",16,"Summer",1,2010,"2010/10/01","Added to database",7,"Geometric mean of 35 Enterococci per 100 ml",45,"Water contact recreation","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,NA,NA,NA,NA,"11 Beach Advisories issued when single sample exceeded 158 organisms.","2010 Data: 
LASAR 29260 River Mile 107.07 FROM 8/27/2002 To 8/27/2002 0 out of 0 geometric means > 35 organisms; maximum single sample of 20 organisms.
LASAR 29346 River Mile 107.08 FROM 5/29/2003 To 5/5/2009 2 out of 5 geometric means > 35 organisms;",4224.00001202,"Mid Coast"
30926,25665,23086,"Pacific Ocean","Pacific Ocean",NA,"Nye Beach","1240637462558","1240637462558",NA,"OR578688","17100204","Siletz-Yaquina","Northern Oregon Coastal","135.2 to 136.8",135.2,136.8,1.6,"Enterococcus",16,"FallWinterSpring",2,2010,"2010/10/01","Added to database",7,"Geometric mean of 35 Enterococci per 100 ml",45,"Water contact recreation","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,NA,NA,NA,NA,"9 Beach Advisories issued when single sample exceeded 158 organisms.","2010 Data: 
LASAR 34745 River Mile 135.88 FROM 11/27/2007 To 4/21/2009 0 out of 2 geometric means > 35 organisms; maximum single sample of 323 organisms.
LASAR 33171 River Mile 135.95 FROM 4/25/2006 To 4/21/2009 1 out of 3 geometric means > 35 organism",8448.00004784,"Mid Coast"
30878,25633,23054,"Pacific Ocean","Pacific Ocean",NA,"Agate Beach","1240637462558","1240637462558",NA,"OR178544","17100204","Siletz-Yaquina","Northern Oregon Coastal","133.6 to 135.2",133.6,135.2,1.6,"Enterococcus",16,"FallWinterSpring",2,2010,"2010/10/01","Added to database",7,"Geometric mean of 35 Enterococci per 100 ml",45,"Water contact recreation","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,NA,NA,NA,NA,"9 Beach Advisories issued when single sample exceeded 158 organisms.","2010 Data: 
LASAR 31823 River Mile 133.46 FROM 10/5/2004 To 4/21/2009 0 out of 5 geometric means > 35 organisms; maximum single sample of 457 organisms.
LASAR 31824 River Mile 133.6 FROM 10/5/2004 To 4/21/2009 0 out of 5 geometric means > 35 organisms;",8448.00019294,"Mid Coast"
2554,10323,2816,"Siltcoos River","Siltcoos River",NA,NA,"1241560438764","1241560438764",NA,NA,"17100207","Siltcoos","Northern Oregon Coastal","0 to 3",0,3,3,"Flow Modification",8,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,15544.0366405,"Mid Coast"
2527,10292,2785,"Gwynn Creek","Gwynn Creek",NA,NA,"1241097442704","1241097442704",NA,NA,"17100205","Alsea","Northern Oregon Coastal","0 to 2.3",0,2.3,2.3,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,12016.9682488,"Mid Coast"
3166,11471,9344,"Alsea River","Alsea River",NA,NA,"1240782444222","1240782444222",NA,NA,"17100205","Alsea","Northern Oregon Coastal","15.2 to 47.4",15.2,47.4,32.2,"Temperature",12,"Summer",1,2002,"2002/11/01","No 2010 action",21,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","303(d)",3,"Previous Status:  303(d)","Previous Action:  Segment modification","Previous Assessment Year:  2002",NA,NA,"Previous Data:  USGS Data (Site 14306500; near Tidewater): 70% (7 of 10) Summer values exceeded temperature standard (64) with a max of 70.7 from WY 80 - 86 with exceedances measured in 1980, 82-86; USFS (below Mill Cr): 7 day ave of daily max exceeded s",166166.729024,"Mid Coast"
2504,2670,2723,"Yaquina River","Yaquina River",NA,NA,"1240830446097","1240830446097",NA,NA,"17100204","Siletz-Yaquina","Northern Oregon Coastal","15.4 to 27.6",15.4,27.6,12.2,"Temperature",12,"Summer",1,1998,"1998/12/01","No 2010 action",21,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","303(d)",3,"Previous Status:  303(d)","Previous Action:  Added to database","Previous Assessment Year:  1998",NA,NA,"Previous Data:  USFS Data (Site at Eddyville): 7 day average of daily maximums of greater than 64 with maximum of 75 exceeded temperature standard (64) in 1995.",64236.7739138,"Mid Coast"
2762,22720,8340,"Alsea River","Alsea River",NA,NA,"1240782444222","1240782444222",NA,NA,"17100205","Alsea","Northern Oregon Coastal","0 to 4.9",0,4.9,4.9,"Fecal Coliform",3,"Year Around",3,2004,"2006/01/30","No 2010 action",21,"Fecal coliform median of 14 organisms per 100 ml; no more than 10% > 43 organisms per 100 ml",2,"Shellfish growing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  No status change","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [ODA] LASAR 13353 River Mile 2.5: From 2/13/1997 to 8/20/2002, 14 out of 95 samples (15%) > 43 organisms; median concentration of 13
[ODA] LASAR 13689 River Mile 1.8: From 5/27/1998 to 8/20/2002, 6 out of 60 samples (10%) > 43 organisms;",25900.8812719,"Mid Coast"
12024,14372,12491,"Yaquina River","Yaquina River",NA,NA,"1240830446097","1240830446097",NA,NA,"17100204","Siletz-Yaquina","Northern Oregon Coastal","26.8 to 53.9",26.8,53.9,27.1,"Dissolved Oxygen",6,"October 15 - May 15",46,2004,"2005/04/11","No 2010 action",21,"Spawning: Not less than 11.0 mg/L or 95% of saturation",4,"Salmon and steelhead spawning","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 11476 River Mile 29.3: From 3/22/1994 to 11/4/2003, 5 out of 28 samples (18%) < 11 mg/l and applicable % saturation.",141983.10014,"Mid Coast"
2539,10329,2940,"Berry Creek","Berry Creek",NA,NA,"1241233440947","1241233440947",NA,NA,"17100205","Alsea","Northern Oregon Coastal","0 to 3.4",0,3.4,3.4,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish rearing; Resident fish and aquatic life; Salmonid fish spawning","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,17764.5225935,"Mid Coast"
2542,22940,20315,"Siuslaw River","Siuslaw River",NA,NA,"1241338440157","1241338440157",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","5.7 to 105.9",5.7,105.9,100.2,"Fecal Coliform",3,"Year Around",3,2004,"2005/04/25","No 2010 action",21,"Fecal coliform median of 14 organisms per 100 ml; no more than 10% > 43 organisms per 100 ml",2,"Shellfish growing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 10392 River Mile 19.7: From 3/22/1994 to 5/7/2002, 4 out of 41 samples (10%) > 43 organisms; median concentration of 17",524307.588705,"Mid Coast"
11307,24602,21948,"Yaquina River","Yaquina River",NA,NA,"1240830446097","1240830446097",NA,NA,"17100204","Siletz-Yaquina","Northern Oregon Coastal","0 to 15.5",0,15.5,15.5,"Fecal Coliform",3,"Year Around",3,2004,"2005/08/30","No 2010 action",21,"Fecal coliform median of 14 organisms per 100 ml; no more than 10% > 43 organisms per 100 ml",2,"Shellfish growing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  No status change","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [ODA] LASAR 12329 River Mile 1.2: From 8/10/1994 to 8/19/2002, 8 out of 97 samples (8%) > 43 organisms; median concentration of 5
[ODA] LASAR 13332 River Mile 1.6: From 1/19/1994 to 8/19/2002, 9 out of 109 samples (8%) > 43 organisms; me",81929.9552938,"Mid Coast"
30926,25607,23028,"Pacific Ocean","Pacific Ocean",NA,"Nye Beach","1240637462558","1240637462558",NA,"OR578688","17100204","Siletz-Yaquina","Northern Oregon Coastal","135.2 to 136.8",135.2,136.8,1.6,"Enterococcus",16,"Summer",1,2010,"2010/10/01","Added to database",7,"Geometric mean of 35 Enterococci per 100 ml",45,"Water contact recreation","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,NA,NA,NA,NA,"5 Beach Advisories issued when single sample exceeded 158 organisms.","2010 Data: 
LASAR 34745 River Mile 135.88 FROM 5/14/2008 To 5/5/2009 0 out of 1 geometric means > 35 organisms; maximum single sample of 20 organisms.
LASAR 33171 River Mile 135.95 FROM 5/15/2006 To 5/5/2009 1 out of 3 geometric means > 35 organisms; m",8448.00004784,"Mid Coast"
2542,8364,2908,"Siuslaw River","Siuslaw River",NA,NA,"1241338440157","1241338440157",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","5.7 to 105.9",5.7,105.9,100.2,"Dissolved Oxygen",6,"September 15 - May 31",31,2002,"2002/08/01","No 2010 action",21,"Spawning: Not less than 11.0 mg/L or 95% of saturation",4,"Salmonid fish spawning","303(d)",3,"Previous Status:  303(d)","Previous Action:  Added to database","Previous Assessment Year:  2002",NA,NA,"Previous Data:  LASAR 10392 RM 20.0: 29% of samples <",524307.588705,"Mid Coast"
2508,10322,2815,"Maple Creek","Maple Creek",NA,NA,"1240875438692","1240875438692",NA,NA,"17100207","Siltcoos","Northern Oregon Coastal","0 to 12.9",0,12.9,12.9,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish rearing; Resident fish and aquatic life; Salmonid fish spawning","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,67299.733733,"Mid Coast"
2507,10321,2814,"Fiddle Creek","Fiddle Creek",NA,NA,"1240833438589","1240833438589",NA,NA,"17100207","Siltcoos","Northern Oregon Coastal","0 to 13.4",0,13.4,13.4,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Resident fish and aquatic life; Salmonid fish rearing; Salmonid fish spawning","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,69836.6472029,"Mid Coast"
11981,14371,21066,"Alsea River","Alsea River",NA,NA,"1240782444222","1240782444222",NA,NA,"17100205","Alsea","Northern Oregon Coastal","15.7 to 27",15.7,27,11.3,"Dissolved Oxygen",6,"September 15 - June 15",50,2004,"2005/04/11","No 2010 action",21,"Spawning: Not less than 11.0 mg/L or 95% of saturation",4,"Salmon and steelhead spawning","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 11263 River Mile 20.9: From 3/22/1994 to 11/4/2003, 5 out of 36 samples (14%) < 11 mg/l and applicable % saturation.",56125.9045597,"Mid Coast"
30878,25575,22996,"Pacific Ocean","Pacific Ocean",NA,"Agate Beach","1240637462558","1240637462558",NA,"OR178544","17100204","Siletz-Yaquina","Northern Oregon Coastal","133.6 to 135.2",133.6,135.2,1.6,"Enterococcus",16,"Summer",1,2010,"2010/10/01","Added to database",7,"Geometric mean of 35 Enterococci per 100 ml",45,"Water contact recreation","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,NA,NA,NA,NA,NA,"2010 Data: 
LASAR 31823 River Mile 133.46 FROM 5/14/2008 To 5/5/2009 0 out of 1 geometric means > 35 organisms; maximum single sample of 10 organisms.
LASAR 31824 River Mile 133.6 FROM 5/14/2008 To 5/5/2009 0 out of 1 geometric means > 35 organisms; ma",8448.00019294,"Mid Coast"
2542,8368,2764,"Siuslaw River","Siuslaw River",NA,NA,"1241338440157","1241338440157",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","5.7 to 105.9",5.7,105.9,100.2,"Dissolved Oxygen",6,"June 1 - September 14",38,2002,"2002/08/01","No 2010 action",21,"Cold water: Not less than 8.0 mg/l or 90% of saturation",7,"Anadromous fish passage; Salmonid fish rearing","303(d)",3,"Previous Status:  303(d)","Previous Action:  Status modification - Added to 303(d) list","Previous Assessment Year:  2002",NA,NA,"Previous Data:  LASAR 10392 RM 20.0: 18% of samples",524307.588705,"Mid Coast"
11306,15922,13297,"North Fork Siuslaw River","North Fork Siuslaw River",NA,NA,"1240795439719","1240795439719",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 27.3",0,27.3,27.3,"Temperature",12,"Year Around (Non-spawning)",71,2004,"2005/04/14","No 2010 action",21,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","Previous Assessment Year:  2004",NA,NA,"Previous Data:  [NF - Siuslaw] LASAR 28051 River Mile 21.1: From 6/14/1999 to 9/15/2000, 39 days with 7-day-average maximum > 18 degrees Celsius.
[NF - Siuslaw] LASAR 28063 River Mile 23.7: From 6/14/1999 to 10/2/1999, 0 days with 7-day-average maximum",139977.3001,"Mid Coast"
2513,8015,2938,"Mercer Creek / Mercer Lake","Mercer Creek","Mercer Lake",NA,"1240941440563/1240688440518","1240941440563","1240688440518",NA,"17100205","Alsea","Northern Oregon Coastal","0.6 to 2.5",0.6,2.5,1.9,"Chlorophyll a",5,"Summer",1,1998,"1998/12/01","No 2010 action",21,"Thermally stratified lake:  0.01 mg/l",3,"Water contact recreation; Aesthetics; Livestock watering; Water supply; Fishing","303(d)",3,"Previous Status:  303(d)","Previous Action:  Added to database","Previous Assessment Year:  1998",NA,NA,"Previous Data:  Watershed analysis finds Chlorophyll a concentrations up to 24 ug/l in 1991/92 standard for lakes which stratify is 10 ug/l.",9894.52604406,"Mid Coast"
2552,2716,2774,"Tahkenitch Lake / Tahkenitch Lake","Tahkenitch Lake","Tahkenitch Lake",NA,"1241510438070/1241191438032","1241510438070","1241191438032",NA,"17100207","Siltcoos","Northern Oregon Coastal","0 to 3.4",0,3.4,3.4,"Aquatic Weeds Or Algae",1,"Undefined",72,1998,"1998/12/01","No 2010 action",21,"The development of fungi or other growths having a deleterious effect on stream bottoms, fish or other aquatic life, or which are injurious to health, recreation or industry may not be allowed.",1,"Aesthetics; Water contact recreation; Fishing","303(d)",3,"Previous Status:  303(d)","Previous Action:  Added to database","Previous Assessment Year:  1998",NA,NA,"Previous Data:  Atlas of Oregon Lakes (PSU, 1985): Extensive growth of Elodea densa, a non-native aquatic plant and a ""B"" designated weed (ODA), dominates the macrophyte assemblage and interferes with beneficial uses.",17773.1993139,"Mid Coast"
2533,10289,2782,"Big Creek","Big Creek",NA,NA,"1241160441765","1241160441765",NA,NA,"17100205","Alsea","Northern Oregon Coastal","0 to 5.6",0,5.6,5.6,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,28865.8720612,"Mid Coast"
2469,2808,2870,"Morris Creek","Morris Creek",NA,NA,"1240384440296","1240384440296",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 3.9",0,3.9,3.9,"Sedimentation",11,"Undefined",72,1998,"1998/12/01","No 2010 action",21,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",5,"Salmonid fish rearing; Resident fish and aquatic life; Salmonid fish spawning","303(d)",3,"Previous Status:  303(d)","Previous Action:  Added to database","Previous Assessment Year:  1998",NA,NA,"Previous Data:  Coho, steelhead and cutthroat populations have declined recently, sedimentation has been identified as a concern (N FK Siuslaw Watershed Analysis, USFS, 1994).",20425.2883687,"Mid Coast"
2531,26477,2773,"Siltcoos Lake / Siltcoos Lake","Siltcoos Lake","Siltcoos Lake",NA,"1241131438816 / 1240882438766","1241131438816","1240882438766",NA,"17100207","Siltcoos","Northern Oregon Coastal","0 to 2.3",0,2.3,2.3,"Aquatic Weeds Or Algae",1,"Undefined",72,2010,"2010/11/07","No status change",13,"The development of fungi or other growths having a deleterious effect on stream bottoms, fish or other aquatic life, or which are injurious to health, recreation or industry may not be allowed.",1,"Fishing; Aesthetics; Livestock watering; Drinking water; Water contact recreation; Water supply","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,NA,NA,NA,NA,"2 health advisories issued by Oregon Harmful Algae Bloom Surveillance (HABS) program through October 2010 based on cell counts or toxicity levels.","Atlas of Oregon Lakes (PSU, 1985): Extensive growth of Elodea densa, a non-native aquatic plant and a ""B"" designated weed (ODA), dominates the macrophyte assemblage and interferes with beneficial uses.",12067.0318224,"Mid Coast"
